Gép;Pozíció;Cikkszám;Model;Msd;Msd szint;Idõ
2;241;CH_CPRES00228A;Volvo Main;Nem;Nincs;-
2;242;CH_CPRES00256A;Volvo Main;Nem;Nincs;-
2;243;CH_CPRES00270A;Volvo Main;Nem;Nincs;-
2;244;CH_CPRES00983A;Volvo Main;Nem;Nincs;-
2;245;CH_CPCAP02006A;Volvo Main;Nem;Nincs;-
2;247;CH_CPRES03165A;Volvo Main;Nem;Nincs;-
2;248;CH_CPIND00416A;Volvo Main;Nem;Nincs;-
2;249;CH_CPRES00781A;Volvo Main;Nem;Nincs;-
2;250;CH_CPRES00788A;Volvo Main;Nem;Nincs;-
2;251;CH_CPRES00795A;Volvo Main;Nem;Nincs;-
2;252;CH_CPCAP02032A;Volvo Main;Nem;Nincs;-
2;253;CH_CPIND00263A;Volvo Main;Nem;Nincs;-
3;115;CH_CPICS01990B;Volvo Main;Igen;3;168 óra (7nap)
3;201;CH_CPRES00068A;Volvo Main;Nem;Nincs;-
3;202;CH_CPRES00082A;Volvo Main;Nem;Nincs;-
3;203;CH_CPRES00086A;Volvo Main;Nem;Nincs;-
3;204;CH_CPRES00737A;Volvo Main;Nem;Nincs;-
3;205;CH_CPRES00753A;Volvo Main;Nem;Nincs;-
3;206;CH_CPRES00765A;Volvo Main;Nem;Nincs;-
3;207;CH_CPICS00345A;Volvo Main;Igen;2;1 év
3;209;CH_CPSNS00017A;Volvo Main;Igen;3;168 óra (7nap)
3;211;CH_CPRES00026A;Volvo Main;Nem;Nincs;-
3;212;CH_CPIND00403A;Volvo Main;Nem;Nincs;-
3;213;CH_CPCAP01212A;Volvo Main;Nem;Nincs;-
3;215;CH_CPIND00395A;Volvo Main;Nem;Nincs;-
3;217;CH_CPCON01268A;Volvo Main;Igen;1;1680 óra (70 nap)
3;219;CH_CPTRT00075A;Volvo Main;Nem;Nincs;-
3;221;CH_CPRES05175A;Volvo Main;Nem;Nincs;-
3;223;CH_CPTRT00098A;Volvo Main;Nem;Nincs;-
3;225;CH_CPXTA00042A;Volvo Main;Nem;Nincs;-
3;227;CH_CPRES00036A;Volvo Main;Nem;Nincs;-
3;228;CH_CPRES00038A;Volvo Main;Nem;Nincs;-
3;229;CH_CPRES01511A;Volvo Main;Nem;Nincs;-
3;230;CH_CPRES01448A;Volvo Main;Nem;Nincs;-
3;231;CH_CPCAP02462A;Volvo Main;Nem;Nincs;-
3;232;CH_CPCAP01531A;Volvo Main;Nem;Nincs;-
3;234;CH_CPCAP01855A;Volvo Main;Nem;Nincs;-
3;235;CH_CPCAP01861A;Volvo Main;Nem;Nincs;-
3;236;CH_CPCAP02498A;Volvo Main;Nem;Nincs;-
3;237;CH_CPDIO00241A;Volvo Main;Nem;Nincs;-
3;239;CH_CPDIO00288A;Volvo Main;Nem;Nincs;-
3;241;CH_CPICS01617A;Volvo Main;Nem;Nincs;-
3;243;CH_CPICS01996A;Volvo Main;Igen;2;1 év
3;245;CH_CPICS00368A;Volvo Main;Nem;Nincs;-
3;247;CH_CPICS00486A;Volvo Main;Igen;3;168 óra (7nap)
3;249;CH_CPIND00410A;Volvo Main;Nem;Nincs;-
3;250;CH_CPIND00415A;Volvo Main;Nem;Nincs;-
3;257;CH_SINGLELAB6X5.5;Volvo Main;Nem;Nincs;-
3;259;CH_CPRES01087A;Volvo Main;Nem;Nincs;-
3;260;CH_CPRES00052A;Volvo Main;Nem;Nincs;-
4;109;CH_CPICS00480A;Volvo Main;Igen;3;168 óra (7nap)
4;111;CH_CPICS00960A;Volvo Main;Igen;3;168 óra (7nap)
4;114;CH_CPXTA00025A;Volvo Main;Nem;Nincs;-
4;115;CH_CPCAP02038A;Volvo Main;Nem;Nincs;-
4;201;CH_CPIND00194A;Volvo Main;Nem;Nincs;-
4;207;CH_CPCON01249A;Volvo Main;Nem;Nincs;-
4;209;CH_CPIND00223A;Volvo Main;Nem;Nincs;-
4;215;CH_CPCON01250A;Volvo Main;Nem;Nincs;-
4;223;CH_CPCON00147A;Volvo Main;Nem;Nincs;-
4;227;CH_CPTFM00006A;Volvo Main;Nem;Nincs;-
4;231;CH_CPIND00241A;Volvo Main;Nem;Nincs;-
4;235;CH_CPCON01586A;Volvo Main;Nem;Nincs;-
4;239;CH_CPCAP02360A;Volvo Main;Nem;Nincs;-
4;241;CH_CPCAP01118A;Volvo Main;Nem;Nincs;-
4;247;CH_CPCON00434A;Volvo Main;Nem;Nincs;-
4;249;CH_CPCAP02671A;Volvo Main;Nem;Nincs;-
4;259;CH_CPCON00450A;Volvo Main;Nem;Nincs;-
4;501;CH_CPICS02272A;Volvo Main;Igen;3;168 óra (7nap)
4;502;CH_CPICS01690A;Volvo Main;Igen;3;168 óra (7nap)
4;503;CH_CPICS02257A;Volvo Main;Igen;3;168 óra (7nap)
4;504;CH_CPICS01751A;Volvo Main;Igen;3;168 óra (7nap)
4;505;CH_MCSHI00026A;Volvo Main;Nem;Nincs;-
4;506;CH_CPICS02916A;Volvo Main;Igen;3;168 óra (7nap)
1;101;CH_CPCAP01855A;Volvo Nonmain;Nem;Nincs;-
1;102;CH_CPCAP02015A;Volvo Nonmain;Nem;Nincs;-
1;103;CH_CPCAP02017A;Volvo Nonmain;Nem;Nincs;-
1;104;CH_CPCAP02478A;Volvo Nonmain;Nem;Nincs;-
1;105;CH_CPCAP02681A;Volvo Nonmain;Nem;Nincs;-
1;106;CH_CPCAP03129A;Volvo Nonmain;Nem;Nincs;-
1;107;CH_CPICS01629A;Volvo Nonmain;Igen;1;1680 óra (70 nap)
1;109;CH_CPIND00175A;Volvo Nonmain;Nem;Nincs;-
1;110;CH_CPRES00870A;Volvo Nonmain;Nem;Nincs;-
1;111;CH_CPIND00395A;Volvo Nonmain;Nem;Nincs;-
1;113;CH_CPRES00002A;Volvo Nonmain;Nem;Nincs;-
1;114;CH_CPRES00036A;Volvo Nonmain;Nem;Nincs;-
1;115;CH_CPRES00042A;Volvo Nonmain;Nem;Nincs;-
1;116;CH_CPRES00098A;Volvo Nonmain;Nem;Nincs;-
1;117;CH_CPRES00114A;Volvo Nonmain;Nem;Nincs;-
1;118;CH_CPRES00122A;Volvo Nonmain;Nem;Nincs;-
1;119;CH_CPRES00129A;Volvo Nonmain;Nem;Nincs;-
1;120;CH_CPRES00758A;Volvo Nonmain;Nem;Nincs;-
1;121;CH_CPRES00778A;Volvo Nonmain;Nem;Nincs;-
1;122;CH_CPRES01583A;Volvo Nonmain;Nem;Nincs;-
1;123;CH_CPRES01594A;Volvo Nonmain;Nem;Nincs;-
1;124;CH_CPCAP01607A;Volvo Nonmain;Nem;Nincs;-
1;125;CH_CPCAP01796A;Volvo Nonmain;Nem;Nincs;-
1;126;CH_CPCAP02031A;Volvo Nonmain;Nem;Nincs;-
1;127;CH_CPCAP01843A;Volvo Nonmain;Nem;Nincs;-
1;128;CH_CPCAP02064A;Volvo Nonmain;Nem;Nincs;-
1;129;CH_CPCAP03505A;Volvo Nonmain;Nem;Nincs;-
1;130;CH_CPRES00872A;Volvo Nonmain;Nem;Nincs;-
1;131;CH_CPCAP03546A;Volvo Nonmain;Nem;Nincs;-
1;132;CH_CPDIO00326A;Volvo Nonmain;Nem;Nincs;-
1;133;CH_CPICS00414A;Volvo Nonmain;Nem;Nincs;-
1;134;CH_CPICS01597A;Volvo Nonmain;Nem;Nincs;-
1;135;CH_CPPRO00018A;Volvo Nonmain;Nem;Nincs;-
1;137;CH_CPRES00511A;Volvo Nonmain;Nem;Nincs;-
1;138;CH_CPRES00874A;Volvo Nonmain;Nem;Nincs;-
1;139;CH_CPRES00963A;Volvo Nonmain;Nem;Nincs;-
1;140;CH_CPRES01112A;Volvo Nonmain;Nem;Nincs;-
1;141;CH_CPRES01817A;Volvo Nonmain;Nem;Nincs;-
1;142;CH_CPRES02681A;Volvo Nonmain;Nem;Nincs;-
1;143;CH_CPRES02685A;Volvo Nonmain;Nem;Nincs;-
1;144;CH_CPRES02699A;Volvo Nonmain;Nem;Nincs;-
1;145;CH_CPCAP01854A;Volvo Nonmain;Nem;Nincs;-
1;201;CH_CPRES00882A;Volvo Nonmain;Nem;Nincs;-
1;202;CH_CPRES01096A;Volvo Nonmain;Nem;Nincs;-
1;203;CH_CPRES01101A;Volvo Nonmain;Nem;Nincs;-
1;204;CH_CPRES01839A;Volvo Nonmain;Nem;Nincs;-
1;205;CH_CPRES01862A;Volvo Nonmain;Nem;Nincs;-
1;206;CH_CPRES02687A;Volvo Nonmain;Nem;Nincs;-
1;207;CH_CPRES02689A;Volvo Nonmain;Nem;Nincs;-
1;208;CH_CPRES02703A;Volvo Nonmain;Nem;Nincs;-
1;209;CH_CPRES02712A;Volvo Nonmain;Nem;Nincs;-
1;210;CH_CPRES02717A;Volvo Nonmain;Nem;Nincs;-
1;211;CH_CPTRT00054A;Volvo Nonmain;Nem;Nincs;-
1;212;CH_CPRES00861A;Volvo Nonmain;Nem;Nincs;-
1;213;CH_CPRES00755A;Volvo Nonmain;Nem;Nincs;-
1;214;CH_CPRES00795A;Volvo Nonmain;Nem;Nincs;-
1;215;CH_CPRES01379A;Volvo Nonmain;Nem;Nincs;-
1;216;CH_CPRES01469A;Volvo Nonmain;Nem;Nincs;-
1;217;CH_CPRES01485A;Volvo Nonmain;Nem;Nincs;-
1;218;CH_CPRES01576A;Volvo Nonmain;Nem;Nincs;-
1;219;CH_CPTRT00131A;Volvo Nonmain;Nem;Nincs;-
1;221;CH_CPXTA00026A;Volvo Nonmain;Nem;Nincs;-
1;222;CH_CPRES00864A;Volvo Nonmain;Nem;Nincs;-
1;223;CH_CPRES00001A;Volvo Nonmain;Nem;Nincs;-
1;224;CH_CPRES00050A;Volvo Nonmain;Nem;Nincs;-
1;225;CH_CPCAP01581A;Volvo Nonmain;Nem;Nincs;-
1;226;CH_CPCAP01926A;Volvo Nonmain;Nem;Nincs;-
1;227;CH_CPCAP02040A;Volvo Nonmain;Nem;Nincs;-
1;228;CH_CPDIO00325A;Volvo Nonmain;Nem;Nincs;-
1;229;CH_CPDIO00540A_V2;Volvo Nonmain;Nem;Nincs;-
1;230;CH_CPIND00330A;Volvo Nonmain;Nem;Nincs;-
1;231;CH_CPPRO00009A;Volvo Nonmain;Nem;Nincs;-
1;232;CH_CPPRO00041A;Volvo Nonmain;Nem;Nincs;-
1;233;CH_CPRES00196A;Volvo Nonmain;Nem;Nincs;-
1;234;CH_CPRES00275A;Volvo Nonmain;Nem;Nincs;-
1;235;CH_CPCAP02016A;Volvo Nonmain;Nem;Nincs;-
1;236;CH_CPCAP02019A;Volvo Nonmain;Nem;Nincs;-
1;237;CH_CPCAP02025A;Volvo Nonmain;Nem;Nincs;-
1;238;CH_CPRES01814A;Volvo Nonmain;Nem;Nincs;-
1;239;CH_CPCAP02457A;Volvo Nonmain;Nem;Nincs;-
1;240;CH_CPCAP02498A;Volvo Nonmain;Nem;Nincs;-
1;241;CH_CPCAP03482A;Volvo Nonmain;Nem;Nincs;-
1;242;CH_CPCAP03502A;Volvo Nonmain;Nem;Nincs;-
1;243;CH_CPICS01735A;Volvo Nonmain;Nem;Nincs;-
1;245;CH_CPICS02077A;Volvo Nonmain;Igen;2;1 év
1;246;CH_CPDIO00540A_V1;Volvo Nonmain;Nem;Nincs;-
1;247;CH_CPRES00560A;Volvo Nonmain;Nem;Nincs;-
1;248;CH_CPDIO00540A_U2;Volvo Nonmain;Nem;Nincs;-
2;101;CH_CPRES00618A;Volvo Nonmain;Nem;Nincs;-
2;102;CH_CPRES00026A;Volvo Nonmain;Nem;Nincs;-
2;103;CH_CPRES00078A;Volvo Nonmain;Nem;Nincs;-
2;104;CH_CPRES00138A;Volvo Nonmain;Nem;Nincs;-
2;105;CH_CPRES00146A;Volvo Nonmain;Nem;Nincs;-
2;106;CH_CPRES00738A;Volvo Nonmain;Nem;Nincs;-
2;107;CH_CPRES00746A;Volvo Nonmain;Nem;Nincs;-
2;108;CH_CPRES00749A;Volvo Nonmain;Nem;Nincs;-
2;109;CH_CPRES00750A;Volvo Nonmain;Nem;Nincs;-
2;110;CH_CPRES00753A;Volvo Nonmain;Nem;Nincs;-
2;111;CH_CPRES00757A;Volvo Nonmain;Nem;Nincs;-
2;112;CH_CPRES00769A;Volvo Nonmain;Nem;Nincs;-
2;113;CH_CPRES00771A;Volvo Nonmain;Nem;Nincs;-
2;114;CH_CPRES01315A;Volvo Nonmain;Nem;Nincs;-
2;115;CH_CPRES01334A;Volvo Nonmain;Nem;Nincs;-
2;116;CH_CPRES01368A;Volvo Nonmain;Nem;Nincs;-
2;117;CH_CPRES01382A;Volvo Nonmain;Nem;Nincs;-
2;118;CH_CPRES01385A;Volvo Nonmain;Nem;Nincs;-
2;119;CH_CPRES01388A;Volvo Nonmain;Nem;Nincs;-
2;120;CH_CPRES01395A;Volvo Nonmain;Nem;Nincs;-
2;121;CH_CPRES01402A;Volvo Nonmain;Nem;Nincs;-
2;122;CH_CPRES01467A;Volvo Nonmain;Nem;Nincs;-
2;123;CH_CPRES01539A;Volvo Nonmain;Nem;Nincs;-
2;124;CH_CPRES05143A;Volvo Nonmain;Nem;Nincs;-
2;125;CH_CPTRT00097A;Volvo Nonmain;Nem;Nincs;-
2;127;CH_CPTRT00123A;Volvo Nonmain;Nem;Nincs;-
2;129;CH_CPTRT00133A;Volvo Nonmain;Nem;Nincs;-
2;130;CH_CPCAP01804A;Volvo Nonmain;Nem;Nincs;-
2;131;CH_CPCAP01838A;Volvo Nonmain;Nem;Nincs;-
2;132;CH_CPCAP01910A;Volvo Nonmain;Nem;Nincs;-
2;133;CH_CPCAP01928A;Volvo Nonmain;Nem;Nincs;-
2;134;CH_CPCAP02006A;Volvo Nonmain;Nem;Nincs;-
2;135;CH_CPCAP02024A;Volvo Nonmain;Nem;Nincs;-
2;136;CH_CPCAP02045A;Volvo Nonmain;Nem;Nincs;-
2;137;CH_CPCAP03515A;Volvo Nonmain;Nem;Nincs;-
2;138;CH_CPRES01098A;Volvo Nonmain;Nem;Nincs;-
2;139;CH_CPCAP03552A;Volvo Nonmain;Nem;Nincs;-
2;140;CH_CPDIO00437A_S2;Volvo Nonmain;Igen;2;1 év
2;141;CH_CPRES01829A;Volvo Nonmain;Nem;Nincs;-
2;142;CH_CPRES01900A;Volvo Nonmain;Nem;Nincs;-
2;143;CH_CPRES02667A;Volvo Nonmain;Nem;Nincs;-
2;144;CH_CPRES03164A;Volvo Nonmain;Nem;Nincs;-
2;145;CH_CPCAP01930A;Volvo Nonmain;Nem;Nincs;-
2;146;CH_CPCAP02079A;Volvo Nonmain;Nem;Nincs;-
2;147;CH_CPDIO00076A;Volvo Nonmain;Nem;Nincs;-
2;148;CH_CPDIO00263A;Volvo Nonmain;Nem;Nincs;-
2;149;CH_CPDIO00250A;Volvo Nonmain;Nem;Nincs;-
2;151;CH_CPDIO00288A;Volvo Nonmain;Nem;Nincs;-
2;153;CH_CPDIO00340A;Volvo Nonmain;Nem;Nincs;-
2;154;CH_CPDIO00428A;Volvo Nonmain;Igen;3;168 óra (7nap)
2;155;CH_CPICS01014A;Volvo Nonmain;Nem;Nincs;-
2;156;CH_CPDIO00437A_T1;Volvo Nonmain;Igen;2;1 év
2;157;CH_CPRES00171A;Volvo Nonmain;Nem;Nincs;-
2;158;CH_CPRES00294A;Volvo Nonmain;Nem;Nincs;-
2;159;CH_CPRES00528A;Volvo Nonmain;Nem;Nincs;-
2;160;CH_CPRES00614A;Volvo Nonmain;Nem;Nincs;-
2;201;CH_CPRES02707A;Volvo Nonmain;Nem;Nincs;-
2;202;CH_CPRES02711A;Volvo Nonmain;Nem;Nincs;-
2;203;CH_CPRES02720A;Volvo Nonmain;Nem;Nincs;-
2;204;CH_CPRES02721A;Volvo Nonmain;Nem;Nincs;-
2;205;CH_CPRES02723A;Volvo Nonmain;Nem;Nincs;-
2;206;CH_CPRES02725A;Volvo Nonmain;Nem;Nincs;-
2;207;CH_CPTRT00096A;Volvo Nonmain;Nem;Nincs;-
2;208;CH_CPTRT00114A;Volvo Nonmain;Nem;Nincs;-
2;209;CH_CPTRT00543A;Volvo Nonmain;Nem;Nincs;-
2;210;CH_CPTRT00581A;Volvo Nonmain;Nem;Nincs;-
2;211;CH_CPIND00450A;Volvo Nonmain;Nem;Nincs;-
2;212;CH_CPRES00074A;Volvo Nonmain;Nem;Nincs;-
2;213;CH_CPRES00090A;Volvo Nonmain;Nem;Nincs;-
2;214;CH_CPRES00729A;Volvo Nonmain;Nem;Nincs;-
2;215;CH_CPRES00777A;Volvo Nonmain;Nem;Nincs;-
2;216;CH_CPRES01373A;Volvo Nonmain;Nem;Nincs;-
2;217;CH_CPRES01409A;Volvo Nonmain;Nem;Nincs;-
2;218;CH_CPRES01511A;Volvo Nonmain;Nem;Nincs;-
2;219;CH_CPRES01525A;Volvo Nonmain;Nem;Nincs;-
2;220;CH_CPRES01530A;Volvo Nonmain;Nem;Nincs;-
2;221;CH_CPRES01549A;Volvo Nonmain;Nem;Nincs;-
2;222;CH_CPRES01563A;Volvo Nonmain;Nem;Nincs;-
2;223;CH_CPRES01569A;Volvo Nonmain;Nem;Nincs;-
2;224;CH_CPRES01585A;Volvo Nonmain;Nem;Nincs;-
2;225;CH_CPRES01597A;Volvo Nonmain;Nem;Nincs;-
2;226;CH_CPRES01603A;Volvo Nonmain;Nem;Nincs;-
2;227;CH_CPRES01629A;Volvo Nonmain;Nem;Nincs;-
2;228;CH_CPCAP01594A;Volvo Nonmain;Nem;Nincs;-
2;229;CH_CPCAP01927A;Volvo Nonmain;Nem;Nincs;-
2;230;CH_CPDIO00437A_R2;Volvo Nonmain;Igen;2;1 év
2;231;CH_CPCAP02034A;Volvo Nonmain;Nem;Nincs;-
2;232;CH_CPCAP02065A;Volvo Nonmain;Nem;Nincs;-
2;233;CH_CPCAP02066A;Volvo Nonmain;Nem;Nincs;-
2;234;CH_CPDIO00437A_S1;Volvo Nonmain;Igen;2;1 év
2;235;CH_CPCAP02481A;Volvo Nonmain;Nem;Nincs;-
2;236;CH_CPFER00533A;Volvo Nonmain;Nem;Nincs;-
2;237;CH_CPFER00566A;Volvo Nonmain;Nem;Nincs;-
2;238;CH_CPCAP01856A;Volvo Nonmain;Nem;Nincs;-
2;239;CH_CPCAP01861A;Volvo Nonmain;Nem;Nincs;-
2;240;CH_CPCAP02043A;Volvo Nonmain;Nem;Nincs;-
2;241;CH_CPCAP03486A;Volvo Nonmain;Nem;Nincs;-
2;245;CH_CPDIO00179A;Volvo Nonmain;Nem;Nincs;-
2;246;CH_CPDIO00249A;Volvo Nonmain;Nem;Nincs;-
2;247;CH_CPDIO00410A;Volvo Nonmain;Nem;Nincs;-
2;248;CH_CPICS00455A;Volvo Nonmain;Nem;Nincs;-
2;249;CH_CPICS00420A;Volvo Nonmain;Nem;Nincs;-
2;251;CH_CPICS01060A;Volvo Nonmain;Igen;2;1 év
2;252;CH_CPICS02651A;Volvo Nonmain;Nem;Nincs;-
2;253;CH_CPIND00815A;Volvo Nonmain;Nem;Nincs;-
2;254;CH_CPRES00244A;Volvo Nonmain;Nem;Nincs;-
2;255;CH_CPRES00256A;Volvo Nonmain;Nem;Nincs;-
2;256;CH_CPRES00572A;Volvo Nonmain;Nem;Nincs;-
2;257;CH_CPRES01110A;Volvo Nonmain;Nem;Nincs;-
3;111;CH_CPICS01367A;Volvo Nonmain;Igen;3;168 óra (7nap)
3;115;CH_CPCON01295A;Volvo Nonmain;Nem;Nincs;-
3;117;CH_CPICS02308A;Volvo Nonmain;Igen;3;168 óra (7nap)
3;207;CH_SINGLELAB6X5.5;Volvo Nonmain;Nem;Nincs;-
3;209;CH_CPICS02131A;Volvo Nonmain;Nem;Nincs;-
3;211;CH_CPICS02417A;Volvo Nonmain;Nem;Nincs;-
3;213;CH_CPRES00212A;Volvo Nonmain;Nem;Nincs;-
3;214;CH_CPRES00220A;Volvo Nonmain;Nem;Nincs;-
3;215;CH_CPRES00446A;Volvo Nonmain;Nem;Nincs;-
3;216;CH_CPRES02705A;Volvo Nonmain;Nem;Nincs;-
3;217;CH_CPRES03139A;Volvo Nonmain;Nem;Nincs;-
3;218;CH_CPRES03976A;Volvo Nonmain;Nem;Nincs;-
3;219;CH_CPRES03977A;Volvo Nonmain;Nem;Nincs;-
3;221;CH_CPTRT00257A;Volvo Nonmain;Nem;Nincs;-
3;222;CH_CPTRT00580A;Volvo Nonmain;Nem;Nincs;-
3;223;CH_CPXTA00043A;Volvo Nonmain;Nem;Nincs;-
3;225;CH_CPRES00082A;Volvo Nonmain;Nem;Nincs;-
3;226;CH_CPRES00084A;Volvo Nonmain;Nem;Nincs;-
3;227;CH_CPRES00743A;Volvo Nonmain;Nem;Nincs;-
3;228;CH_CPRES01302A;Volvo Nonmain;Nem;Nincs;-
3;229;CH_CPRES01498A;Volvo Nonmain;Nem;Nincs;-
3;230;CH_CPRES01534A;Volvo Nonmain;Nem;Nincs;-
3;231;CH_CPCAP01171A;Volvo Nonmain;Nem;Nincs;-
3;235;CH_CPCAP01179A;Volvo Nonmain;Nem;Nincs;-
3;237;CH_CPCAP01214A;Volvo Nonmain;Nem;Nincs;-
3;239;CH_CPCAP02021A;Volvo Nonmain;Nem;Nincs;-
3;241;CH_CPCAP02199A;Volvo Nonmain;Nem;Nincs;-
3;242;CH_CPCAP03509A;Volvo Nonmain;Nem;Nincs;-
3;243;CH_CPDIO00429A;Volvo Nonmain;Igen;2;1 év
3;245;CH_CPFER00542A;Volvo Nonmain;Nem;Nincs;-
3;246;CH_CPCAP02013A;Volvo Nonmain;Nem;Nincs;-
3;247;CH_CPCAP02032A;Volvo Nonmain;Nem;Nincs;-
3;248;CH_CPCAP03150A;Volvo Nonmain;Nem;Nincs;-
3;251;CH_CPCON01566A;Volvo Nonmain;Nem;Nincs;-
3;253;CH_CPDIO00322A;Volvo Nonmain;Nem;Nincs;-
3;255;CH_CPDIO00323A;Volvo Nonmain;Nem;Nincs;-
3;256;CH_CPDIO00324A;Volvo Nonmain;Nem;Nincs;-
3;257;CH_CPDIO00328A;Volvo Nonmain;Nem;Nincs;-
3;259;CH_CPICS01671A;Volvo Nonmain;Nem;Nincs;-
4;119;CH_CPCON01666A;Volvo Nonmain;Nem;Nincs;-
4;201;CH_CPCON01642A;Volvo Nonmain;Nem;Nincs;-
4;207;CH_CPCON01240A;Volvo Nonmain;Nem;Nincs;-
4;211;CH_CPIND00275A;Volvo Nonmain;Nem;Nincs;-
4;217;CH_CPCON01860A;Volvo Nonmain;Nem;Nincs;-
4;223;CH_CPCON00763A;Volvo Nonmain;Nem;Nincs;-
4;229;CH_CPIND00223A;Volvo Nonmain;Nem;Nincs;-
4;231;CH_CPICS01822A;Volvo Nonmain;Igen;2;1 év
4;235;CH_CPIND00177A;Volvo Nonmain;Nem;Nincs;-
4;237;CH_CPIND00224A;Volvo Nonmain;Nem;Nincs;-
4;239;CH_CPICS00481A;Volvo Nonmain;Igen;3;168 óra (7nap)
4;502;CH_CPCON01241A;Volvo Nonmain;Nem;Nincs;-
1;104;CH_CPRES16224A;Volvo Vcc;Nem;Nincs;-
1;105;CH_CPCAP03597A;Volvo Vcc;Nem;Nincs;-
1;106;CH_CPCAP10869A;Volvo Vcc;Nem;Nincs;-
1;107;CH_CPFER00017A;Volvo Vcc;Nem;Nincs;-
1;108;CH_CPIND00344A;Volvo Vcc;Nem;Nincs;-
1;109;CH_CPFER00546A;Volvo Vcc;Nem;Nincs;-
1;110;CH_CPRES16308A;Volvo Vcc;Nem;Nincs;-
1;111;CH_CPRES16380A;Volvo Vcc;Nem;Nincs;-
1;112;CH_CPRES15549A;Volvo Vcc;Nem;Nincs;-
1;113;CH_CPIND01491A;Volvo Vcc;Nem;Nincs;-
1;115;CH_CPFER00542A;Volvo Vcc;Nem;Nincs;-
1;116;CH_CPCAP10853A;Volvo Vcc;Nem;Nincs;-
1;117;CH_CPCAP10477A;Volvo Vcc;Nem;Nincs;-
1;118;CH_CPPRO00034A;Volvo Vcc;Nem;Nincs;-
1;119;CH_CPCAP04823A;Volvo Vcc;Nem;Nincs;-
1;123;CH_CPCON02392A;Volvo Vcc;Nem;Nincs;-
1;125;CH_CPRES16044A;Volvo Vcc;Nem;Nincs;-
1;126;CH_CPTRT00278A;Volvo Vcc;Nem;Nincs;-
1;127;CH_CPRES16130A;Volvo Vcc;Nem;Nincs;-
1;128;CH_CPCAP04512A;Volvo Vcc;Nem;Nincs;-
1;129;CH_CPCAP10854A;Volvo Vcc;Nem;Nincs;-
1;130;CH_CPFER00027A;Volvo Vcc;Nem;Nincs;-
1;131;CH_CPIND00341A;Volvo Vcc;Nem;Nincs;-
1;132;CH_CPRES15556A;Volvo Vcc;Nem;Nincs;-
1;209;CH_CPRES05766A;Volvo Vcc;Nem;Nincs;-
1;210;CH_CPRES05763A;Volvo Vcc;Nem;Nincs;-
1;211;CH_CPCAP10556A;Volvo Vcc;Nem;Nincs;-
1;212;CH_CPCAP10455A;Volvo Vcc;Nem;Nincs;-
1;213;CH_CPCAP10865A;Volvo Vcc;Nem;Nincs;-
1;214;CH_CPRES05759A;Volvo Vcc;Nem;Nincs;-
1;215;CH_CPRES16046A;Volvo Vcc;Nem;Nincs;-
1;216;CH_CPRES16089A;Volvo Vcc;Nem;Nincs;-
1;217;CH_CPRES16296A;Volvo Vcc;Nem;Nincs;-
1;219;CH_CPCAP10858A;Volvo Vcc;Nem;Nincs;-
1;220;CH_CPCAP10857A;Volvo Vcc;Nem;Nincs;-
1;221;CH_CPCAP10843A;Volvo Vcc;Nem;Nincs;-
1;222;CH_CPCAP10009A;Volvo Vcc;Nem;Nincs;-
1;223;CH_CPFLT00043A;Volvo Vcc;Nem;Nincs;-
1;224;CH_CPIND01967A;Volvo Vcc;Nem;Nincs;-
1;225;CH_CPIND01968A;Volvo Vcc;Nem;Nincs;-
1;226;CH_CPCAP04840A;Volvo Vcc;Nem;Nincs;-
1;227;CH_CPIND01241A;Volvo Vcc;Nem;Nincs;-
2;101;CH_CPCAP10563A;Volvo Vcc;Nem;Nincs;-
2;102;CH_CPCAP10018A;Volvo Vcc;Nem;Nincs;-
2;103;CH_CPCAP02848A;Volvo Vcc;Nem;Nincs;-
2;105;CH_CPDIO00441A;Volvo Vcc;Nem;Nincs;-
2;107;CH_CPICS03533A;Volvo Vcc;Nem;Nincs;-
2;108;CH_CPCAP10674A;Volvo Vcc;Nem;Nincs;-
2;109;CH_CPCAP10089A;Volvo Vcc;Nem;Nincs;-
2;111;CH_CPIND01506A;Volvo Vcc;Nem;Nincs;-
2;112;CH_CPICS03635A;Volvo Vcc;Nem;Nincs;-
2;113;CH_CPICS02547A;Volvo Vcc;Igen;3;168 óra (7nap)
2;115;CH_CPRES16404A;Volvo Vcc;Nem;Nincs;-
2;116;CH_CPCAP10618A;Volvo Vcc;Nem;Nincs;-
2;117;CH_CPIND00577A;Volvo Vcc;Nem;Nincs;-
2;118;CH_CPIND01262A;Volvo Vcc;Nem;Nincs;-
2;121;CH_CPRES15768A;Volvo Vcc;Nem;Nincs;-
2;122;CH_CPICS03523A;Volvo Vcc;Igen;2;1 év
2;123;CH_CPIND01650A;Volvo Vcc;Nem;Nincs;-
2;125;CH_CPXTA00112A;Volvo Vcc;Nem;Nincs;-
2;126;CH_CPIND00490A;Volvo Vcc;Nem;Nincs;-
2;127;CH_CPICS03372A;Volvo Vcc;Nem;Nincs;-
2;129;CH_CPCAP10095A;Volvo Vcc;Nem;Nincs;-
2;130;CH_CPIND00336A;Volvo Vcc;Nem;Nincs;-
2;131;CH_CPIND00337A;Volvo Vcc;Nem;Nincs;-
2;132;CH_CPIND00603A;Volvo Vcc;Nem;Nincs;-
2;133;CH_CPCAP04837A;Volvo Vcc;Nem;Nincs;-
